id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym
urn:lsid:ipni.org:names:77365178-1,"K.Z.Hein, P.Saensouk & Saensouk",,,,,,70(3): 399,,15,,4,,3,2025,,S. Saensouk &amp; K. Z. Hein,,,07/07/2025 15:29,08/07/2025 09:37,"Thailand (Indo-China, Asia-Tropical)",,Araceae,Typhonium cucullatum,Typhonium cucullatum,Typhonium,,f,f,,,,,,,,,,,"Northeastern, Sakon Nakhon Province",,,,,,,,,,,,,,,,,,2942-1,Taiwania,urn:lsid:ipni.org:publications:2979-2,2025,2025 [18 Jun 2025],[18 Jun 2025],"K.Z.Hein, P.Saensouk & Saensouk",spec.,Taiwania 70(3): 399. 2025 [18 Jun 2025] [epublished],[epublished],"doi:10.6165/tai.2025.70.398 [english] Etymology: name derived from the Latin 'cucullatus', meaning 'hooded', referring to the spathe limb becoming forwardly curved and hood-like.",,,11,cucullatum,,,f,t,,holotype BKF,,"Cultivated in the greenhouse of Mahasarakham University, originally collected 26 July 2024",,,P.Saensouk@20017901-1@2@aut$K.Z.Hein@20045463-1@1@aut$Saensouk@39815-1@3@aut,,,tax. nov.,,1.2,f,typhonium~cucullatum,araceaetyphonium~cucullatum~,81,wfo-1000083081,,species,,,,
urn:lsid:ipni.org:names:77365179-1,X.F.Jiang,,,,,,70(3): 408,,,,7,,KKZW1160,2024,,Jiang,,,07/07/2025 15:46,08/07/2025 09:41,"Yunnan (China South-Central, China, Asia-Temperate)",E,Asteraceae,Parasenecio lanpingensis,Parasenecio lanpingensis,Parasenecio,,f,f,,,,,,,,25,32,21,"Lanping County,  Desheng Village, 3205 m",99,48,40,,,,,,N,,,,,,,,,30463547-2,Taiwania,urn:lsid:ipni.org:publications:2979-2,2025,2025 [19 Jun 2025],[19 Jun 2025],X.F.Jiang,spec.,Taiwania 70(3): 408. 2025 [19 Jun 2025] [epublished],[epublished],"doi:10.6165/tai.2025.70.403 [english] Etymology: named after Lanping County, where it was discovered",,,11,lanpingensis,,,f,t,,holotype herb. Mus. Dali UNiv.,,,,,X.F.Jiang@20078422-1@1@aut,,,tax. nov.,,1.3,f,parasenecio~lanpingensis,asteraceaeparasenecio~lanpingensis~,82,wfo-1000083082,,species,,,,
urn:lsid:ipni.org:names:77365180-1,"Bo Li, S.C.Xu & C.L.Xiang",,,,,,259: 240,,30,,10,,LB1118,2023,,,,,07/07/2025 15:55,10/07/2025 11:10,"Hainan (China, Asia-Temperate)",,Lamiaceae,Wenchengia wui,Wenchengia wui,Wenchengia,,f,f,,,,,,,,,,,"Sanya City, Tianya District, Baishiling Mountain, 680-740 m",,,,,,,,,,,,,,,,,,21291-1,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [8 Jul 2025],[8 Jul 2025],"Bo Li, S.C.Xu & C.L.Xiang",spec.,PhytoKeys 259: 240. 2025 [8 Jul 2025] [epublished],[epublished],doi:10.3897/phytokeys.259.155679 [english] Etymology: name dedicated to Chengyi Wu for his tremendous contributions to the taxonomy of Lamiaceae in China.,,,9,wui,,,f,t,,holotype HITBC;isotype CSH;isotype IBSC;isotype KUN;isotype PE;neotype HIYBC,,,,,Bo Li@20013337-1@1@aut$S.C.Xu@0-0@2@aut$C.L.Xiang@20014537-1@3@aut,,,tax. nov.,,1.3,f,wenchengia~wui,lamiaceaewenchengia~wui~,83,wfo-1000083083,,species,,,,
urn:lsid:ipni.org:names:77365181-1,"Y.P.Chen, A.Liu & F.Zhang",,,,,,259: 256,,2,,8,,LK1088,2020,,A.Liu et al.,,,07/07/2025 16:06,10/07/2025 11:34,"Hunan (China Southeast, China, Asia-Temperate)",E,Lamiaceae,Paraphlomis anisochila,Paraphlomis anisochila,Paraphlomis,,f,f,,,,,,,,25,29,9,"Daoxian County, Qingtang Town, Dupangling Natural Reserve, Jinliyuan, 547 m",111,21,31,,,,,,N,,,,,,,,,21097-1,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [8 Jul 2025],[8 Jul 2025],"Y.P.Chen, A.Liu & F.Zhang",spec.,PhytoKeys 259: 256. 2025 [8 Jul 2025] [epublished],[epublished],"doi:10.3897/phytokeys.259.153345 [english] Etymology: name refers to the distinct corolla morphology, characterized by significantly unequal upper and lower lips.",,,11,anisochila,,,f,t,,holotype KUN KUN1643901;isotype CSH;isotype CSF CSFI075346;isotype KUN KUN1643902,,,,,Y.P.Chen@20025388-1@1@aut$F.Zhang@20033874-1@3@aut$A.Liu@20046398-1@2@aut,,,tax. nov.,,1.3,f,paraphlomis~anisochila,lamiaceaeparaphlomis~anisochila~,84,wfo-1000083084,,species,,,,
urn:lsid:ipni.org:names:77365182-1,G.L.Xu & Z.G.Zhou,,,,,,70(3): 433,,27,,4,,JLSXGL20230427,2023,,Guo-Liang Xu,,,08/07/2025 09:49,08/07/2025 09:49,"Jiangxi (China Southeast, China, Asia-Temperate)",E,Thelypteridaceae,Coryphopteris jiulianshanensis,Coryphopteris jiulianshanensis,Coryphopteris,,f,f,,,,,,,,24,56,14,"Longnan City,  Jiulianshan National Nature Reserve, c. 739 m",114,47,49,,,,,,N,,,,,,,,,17432610-1,Taiwania,urn:lsid:ipni.org:publications:2979-2,2025,2025 [25 Jun 2025],[25 Jun 2025],G.L.Xu & Z.G.Zhou,spec.,Taiwania 70(3): 433. 2025 [25 Jun 2025] [epublished],[epublished],"doi:10.6165/tai.2025.70.432 [english] Etymology: name derived from the type locality, Jiulianshan National Nature Reserve.",,,11,jiulianshanensis,,,f,t,,holotype SYS;isotype KUN,,,,,G.L.Xu@20049628-1@1@aut$Z.G.Zhou@20089880-1@2@aut,,,tax. nov.,,1.1,f,coryphopteris~jiulianshanensis,thelypteridaceaecoryphopteris~jiulianshanensis~,85,wfo-1000083085,,species,,,,
urn:lsid:ipni.org:names:77365183-1,"V.S.Dang, Bao & Tagane",,,,,,70(3): 439,,22,,12,,N374,2023,,"S.Tagane, V.S.Dang, P.Souladeth, B.V.Truong, T.V.Nguyen,  Q.T.Pham, Q.B.Nguyen, D.Kongxaisavath, T.Yamamoto,  K.Yamazaki",,,08/07/2025 10:05,08/07/2025 10:05,"Vietnam (Indo-China, Asia-Tropical)",E,Euphorbiaceae,Mallotus ninhthuanensis,Mallotus ninhthuanensis,Mallotus,,f,f,,,,,,,,11,46,22,"Ninh Thuan Province, Nui Chua  National Park, 259 m",109,10,9,,,,,,N,,,,,,,,,15617-1,Taiwania,urn:lsid:ipni.org:publications:2979-2,2025,2025 [1 Jul 2025],[1 Jul 2025],"V.S.Dang, Bao & Tagane",spec.,Taiwania 70(3): 439. 2025 [1 Jul 2025] [epublished],[epublished],"doi:10.6165/tai.2025.70.439 [english] Etymology: name derived from the type locality, Ninh Thuan Province.",,,11,ninhthuanensis,,,f,t,,holotype VNM VNM00070331;isotype FOF FOF0009045;isotype KAG KAG186373;isotype TAI,,,,,Bao@20062503-1@2@aut$Tagane@20028567-1@3@aut$V.S.Dang@20028568-1@1@aut,,,tax. nov.,,1.1,f,mallotus~ninhthuanensis,euphorbiaceaemallotus~ninhthuanensis~,86,wfo-1000083086,,species,,,,
urn:lsid:ipni.org:names:77365184-1,"Patgar, Betageri & Katrah.",,,,,,708(3): 281,,24,,10,,,2024,,"Vanaja G.Patgar, Shreyas Betageri &amp; K.Kotresha",,,08/07/2025 10:17,08/07/2025 11:44,"Karnataka (India, Indian Subcontinent, Asia-Tropical)",E,Scrophulariaceae,Parasopubia gorensis,Parasopubia gorensis,Parasopubia,,f,f,,,,,,,,14,23,57,"Uttara Kannada district, Handigon, Goregudda Lateritic plateau, 84 m",74,24,46,,,,,,N,,,,,,,,,60434253-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [8 Jul 2025],[8 Jul 2025],"Patgar, Betageri & Katrah.",spec.,"Phytotaxa 708(3): 281. 2025 [8 Jul 2025] , as 'Parasouspohubia gorensis' [epublished]",", as 'Parasouspohubia gorensis' [epublished]",doi:10.11646/phytotaxa.708.3.4 [english] Etymology: 'derived from Lateritic plateau 'Goregudda'.',,,10,gorensis,,,f,t,,"holotype UASB 5762;isotype HKSCD (Karnatak Science College, Karnatak University) 20501",,,,,Betageri@20073434-1@2@aut$Patgar@20089881-1@1@aut$Katrah.@20073435-1@3@aut,,,tax. nov.,,1.3,f,parasopubia~gorensis,scrophulariaceaeparasopubia~gorensis~,87,wfo-1000083087,,species,,,,
urn:lsid:ipni.org:names:77365185-1,"V.S.Dang, Tagane & Tak.Yamam.",,,,,,70(3): 442,,22,,12,,N372,2023,,"S.Tagane, V.S.Dang, P.Souladeth, B.V.Truong,  T.V.Nguyen, Q.T.Pham, Q.B.Nguyen, D.Kongxaisavath,  T.Yamamoto, K.Yamazaki",,,08/07/2025 11:11,08/07/2025 11:11,"Vietnam (Indo-China, Asia-Tropical)",E,Euphorbiaceae,Mallotus vinhhyensis,Mallotus vinhhyensis,Mallotus,,f,f,,,,,,,,11,46,22,"Ninh Thuan Province, Nui Chua  National Park, 259 m",109,10,9,,,,,,N,,,,,,,,,15617-1,Taiwania,urn:lsid:ipni.org:publications:2979-2,2025,2025 [1 Jul 2025],[1 Jul 2025],"V.S.Dang, Tagane & Tak.Yamam.",spec.,Taiwania 70(3): 442. 2025 [1 Jul 2025] [epublished],[epublished],"doi:10.6165/tai.2025.70.439 [english] Etymology: name refers to Vinh Hy, a famous tourist destination of the National Park",,,11,vinhhyensis,,,f,t,,holotype VNM VNM00070332;isotype FOF FOF0009043;isotype KAG KAG186371;isotype TAI,,,,,Tagane@20028567-1@2@aut$Tak.Yamam.@20071970-1@3@aut$V.S.Dang@20028568-1@1@aut,,,tax. nov.,,1.1,f,mallotus~vinhhyensis,euphorbiaceaemallotus~vinhhyensis~,88,wfo-1000083088,,species,,,,
urn:lsid:ipni.org:names:77365186-1,"R.Maity, Debta & S.S.Dash",,,,,,70(3): 445,,25,,9,,44017,2021,,M.R. Debta,,,08/07/2025 11:14,08/07/2025 11:14,"Arunachal Pradesh (East Himalaya, Indian Subcontinent, Asia-Tropical)",,Gentianaceae,Crawfurdia minuticalyx,Crawfurdia minuticalyx,Crawfurdia,,f,f,,,,,,,,,,,"West Kameng district, near Chhandar, 2950 m",,,,,,,,,,,,,,,,,,16518-1,Taiwania,urn:lsid:ipni.org:publications:2979-2,2025,2025 [7 Jul 2025],[7 Jul 2025],"R.Maity, Debta & S.S.Dash",spec.,Taiwania 70(3): 445. 2025 [7 Jul 2025] [epublished],[epublished],"doi:10.6165/tai.2025.70.445 [english] Etymology: name denotes very small or minute size of calyx, which makes this species unique from other allied taxa.",,,11,minuticalyx,,,f,t,,holotype ARUN;isotype ARUN,,,,,S.S.Dash@40000-1@3@aut$Debta@20015804-1@2@aut$R.Maity@20049631-1@1@aut,,,tax. nov.,,1.1,f,crawfurdia~minuticalyx,gentianaceaecrawfurdia~minuticalyx~,89,wfo-1000083089,,species,,,,
urn:lsid:ipni.org:names:77365187-1,Helmer,,,,,,281,,,,,,,,,,,,08/07/2025 11:25,08/07/2025 11:29,,,Leguminosae,Vicia sativa f. ramosa,Vicia sativa f. ramosa,Vicia,,f,f,,,,,ramosa,,,,,,,,,,,,,,,,,,,,,,,,525117-1,Selekts. Semenov. SSSR,urn:lsid:ipni.org:publications:20058818-1,1924,1924,,Helmer,f.,"Selekts. Semenov. SSSR 281. 1924 , as 'Ramosum'",", as 'Ramosum'",,,,8,sativa,L.,,f,t,,,,,,,Helmer@20089882-1@1@aut,L.@12653-1@1@aut,,tax. nov.,,1.2,f,vicia~sativaramosa,leguminosaevicia~sativaramosa,90,wfo-1200113910,,form,,,,
urn:lsid:ipni.org:names:77365188-1,P.C.Boyce,,,,,,26: 52,,,,,,,,,,,,08/07/2025 11:37,08/07/2025 11:57,,,Araceae,Huluarum,Huluarum,Huluarum,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000216-2,Sandakania,urn:lsid:ipni.org:publications:17687-2,2025,2025 [30 Jun 2025],[30 Jun 2025],P.C.Boyce,gen.,Sandakania 26: 52. 2025 [30 Jun 2025] ,,"[english] Etymology: From 'hulu', the upper reaches of a river, and 'Arum', in allusion to the known habitats on the upper parts of the Ai, Barito, and Mahakam rivers.",,,9,,,,f,t,77365193-1,,,,,,P.C.Boyce@12438-1@1@aut,,,tax. nov.,,1.3,f,huluarum,araceaehuluarum~~~,91,wfo-4100005940,,genus,,,,
urn:lsid:ipni.org:names:77365189-1,P.L.Lu & P.J.Liu,,,,,,70(3): 509,,13,,4,,TW1001,2024,,"P-L. Lu and L.-T. Hsieh, P.-L. Lu",,,08/07/2025 11:37,17/07/2025 11:55,"Taiwan (Eastern Asia, Asia-Temperate)",E,Hydrocharitaceae,Halophila siaochihkanensis,Halophila siaochihkanensis,Halophila,,f,f,,,,,,,,23,39,19,"Main island of Penghu. Watong, Baisha Township, Penghu County, 0 m",119,34,52,,,,,,N,,,,,,,,,30034754-2,Taiwania,urn:lsid:ipni.org:publications:2979-2,2025,2025 [27 Mar 2025],[27 Mar 2025],P.L.Lu & P.J.Liu,spec.,Taiwania 70(3): 509. 2025 [27 Mar 2025] [epublished],[epublished],doi:10.6165/tai.2025.70.505 [english] Etymology: name 'is to commemorate the  ancestral location'. Note: 'isotypes' with different collector number.,,,11,siaochihkanensis,,,f,t,,holotype TNM,,,,,P.L.Lu@20014971-2@1@aut$P.J.Liu@20089883-1@2@aut,,,tax. nov.,,1.2,f,halophila~siaochihkanensis,hydrocharitaceaehalophila~siaochihkanensis~,92,wfo-1000083090,,species,,,,
urn:lsid:ipni.org:names:77365190-1,(Rakotondr.) Parris & Sundue,Grammitidaceae Zygophlebia anjanaharibensis Rakotondr.,(Rakotondr.),77074280-1,,,708(3): 296,,,,,,,,,,,,08/07/2025 11:44,08/07/2025 11:44,,,Grammitidaceae,Enterosora anjanaharibensis,Enterosora anjanaharibensis,Enterosora,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295450-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [8 Jul 2025],[8 Jul 2025],Parris & Sundue,spec.,Phytotaxa 708(3): 296. 2025 [8 Jul 2025] [epublished],[epublished],doi:10.11646/phytotaxa.708.3.6,,,11,anjanaharibensis,,,f,t,,,,,,,Sundue@20001884-2@2@aut$Parris@7366-1@1@aut$Rakotondr.@34440-1@3@bas,,,comb. nov.,,1.1,f,enterosora~anjanaharibensis,grammitidaceaeenterosora~anjanaharibensis~,93,wfo-1000075014,,species,,,,
urn:lsid:ipni.org:names:77365191-1,(C.V.Morton) Parris & Sundue,Grammitidaceae Grammitis eminens C.V.Morton,(C.V.Morton),17439120-1,,,708(3): 296,,,,,,,,,,,,08/07/2025 11:46,08/07/2025 11:46,,,Grammitidaceae,Enterosora eminens,Enterosora eminens,Enterosora,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295450-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [8 Jul 2025],[8 Jul 2025],Parris & Sundue,spec.,Phytotaxa 708(3): 296. 2025 [8 Jul 2025] [epublished],[epublished],doi:10.11646/phytotaxa.708.3.6,,,11,eminens,,,f,t,,,,,,,Sundue@20001884-2@2@aut$Parris@7366-1@1@aut$C.V.Morton@6685-1@3@bas,,,comb. nov.,,1.1,f,enterosora~eminens,grammitidaceaeenterosora~eminens~,94,wfo-1000075015,,species,,,,
urn:lsid:ipni.org:names:77365192-1,(C.Chr.) Parris & Sundue,Polypodiaceae Polypodium longepilosum C.Chr.,(C.Chr.),17193420-1,,,708(3): 296,,,,,,,,,,,,08/07/2025 11:55,08/07/2025 11:55,,,Grammitidaceae,Enterosora longipilosa,Enterosora longipilosa,Enterosora,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295450-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [8 Jul 2025],[8 Jul 2025],Parris & Sundue,spec.,Phytotaxa 708(3): 296. 2025 [8 Jul 2025] [epublished],[epublished],doi:10.11646/phytotaxa.708.3.6,,,11,longipilosa,,,f,t,,,,,,,Sundue@20001884-2@2@aut$Parris@7366-1@1@aut$C.Chr.@1629-1@3@bas,,,comb. nov.,,1.1,f,enterosora~longipilosa,grammitidaceaeenterosora~longipilosa~,95,wfo-1000075016,,species,,,,
urn:lsid:ipni.org:names:77365193-1,P.C.Boyce,,,,,,26: 53,,31,,5,,PBU262,1990,,C.E. Ridsdale,,,08/07/2025 11:56,08/07/2025 11:56,"Kalimantan (Borneo, Malesia, Asia-Tropical)",E,Araceae,Huluarum enigmaticum,Huluarum enigmaticum,Huluarum,,f,f,,,,,,,,,1,12,"Kalimantan Tengah, Project Barito Ulu base camp",114,3,36,,,,,,S,,,,,,,,,77365188-1,Sandakania,urn:lsid:ipni.org:publications:17687-2,2025,2025 [30 Jun 2025],[30 Jun 2025],P.C.Boyce,spec.,Sandakania 26: 53. 2025 [30 Jun 2025] ,,"[english] Etymology: name from Greek αίνιγμα (enigma), in reference to the as-yet uncertain placement of the genus within the Schismatoglottideae.",,,11,enigmaticum,,,f,t,,holotype L;isotype BO;isotype L,,,,,P.C.Boyce@12438-1@1@aut,,,tax. nov.,,1.1,f,huluarum~enigmaticum,araceaehuluarum~enigmaticum~,96,wfo-1000083091,,species,,,,
urn:lsid:ipni.org:names:77365194-1,(Reimers) Parris & Sundue,Polypodiaceae Polypodium villosissimum Hook. var. majus Reimers,(Reimers),70021596-1,,,708(3): 297,,,,,,,,,,,,08/07/2025 11:59,08/07/2025 11:59,,,Grammitidaceae,Enterosora major,Enterosora major,Enterosora,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295450-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [8 Jul 2025],[8 Jul 2025],Parris & Sundue,spec.,Phytotaxa 708(3): 297. 2025 [8 Jul 2025] [epublished],[epublished],doi:10.11646/phytotaxa.708.3.6,,,11,major,,,f,t,,,,,,,Reimers@25484-1@3@bas$Parris@7366-1@1@aut$Sundue@20001884-2@2@aut,,,comb. et stat. nov.,,1.1,f,enterosora~major,grammitidaceaeenterosora~major~,97,wfo-1000075017,,species,,,,
urn:lsid:ipni.org:names:77365195-1,(Rakotondr. & Parris) Parris & Sundue,Grammitidaceae Zygophlebia rouxii Rakotondr. & Parris,(Rakotondr. & Parris),77195051-1,,,708(3): 297,,,,,,,,,,,,08/07/2025 12:01,08/07/2025 12:01,,,Grammitidaceae,Enterosora rouxii,Enterosora rouxii,Enterosora,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295450-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [8 Jul 2025],[8 Jul 2025],Parris & Sundue,spec.,Phytotaxa 708(3): 297. 2025 [8 Jul 2025] [epublished],[epublished],doi:10.11646/phytotaxa.708.3.6,,,11,rouxii,,,f,t,,,,,,,Parris@7366-1@1@aut$Sundue@20001884-2@2@aut$Parris@7366-1@4@bas$Rakotondr.@34440-1@3@bas,,,comb. nov.,,1.1,f,enterosora~rouxii,grammitidaceaeenterosora~rouxii~,98,wfo-1000075018,,species,,,,
urn:lsid:ipni.org:names:77365196-1,"M.Patel, M.N.Reddy & H.K.Goswami",,,,,,41(2): 25,,11,,9,,MBP050,2019,,,,,08/07/2025 14:07,08/07/2025 14:07,"Gujarat (India, Indian Subcontinent, Asia-Tropical)",E,Isoetaceae,Isoetes pantii var. jaideepii,Isoetes pantii var. jaideepii,Isoetes,,f,f,,,,,jaideepii,,,20,44,20,"Dang, Kodmal near Don hill station, c. 610m",73,51,7,,,,,,N,,,,,,,,,17441260-1,Indian Fern J.,urn:lsid:ipni.org:publications:4025-2,2024,2024 [30 Dec 2024],[30 Dec 2024],"M.Patel, M.N.Reddy & H.K.Goswami",var.,Indian Fern J. 41(2): 25. 2024 [30 Dec 2024] ,,[english] Etymology: named after Jaideep Mazumdar for his significant contribution to the field of pteridophytes.,,,11,pantii,H.K.Goswami & B.S.Arya,,f,t,,holotype CAL;isotype herb. Bapalal Vaidya Botanical Research Centre,,,,,H.K.Goswami@20005422-1@3@aut$M.Patel@20020204-2@1@aut$M.N.Reddy@20020205-2@2@aut,B.S.Arya@34349-1@2@aut$H.K.Goswami@20005422-1@1@aut,,tax. nov.,,1.1,f,isoetes~pantiijaideepii,isoetaceaeisoetes~pantiijaideepii,99,wfo-1200113911,,variety,,,,
urn:lsid:ipni.org:names:77365197-1,M.Patel & H.K.Goswami,,,,,,41(2): 26,,,,,,HKG-2002,,,H.K.Goswami,,,08/07/2025 14:35,08/07/2025 14:35,"Madhya Pradesh (India, Indian Subcontinent, Asia-Tropical)",,Isoetaceae,Isoetes bhimii,Isoetes bhimii,Isoetes,,f,f,,,,,,,,,,,"Bheembetka area, Bhopal",,,,,,,,,,,,,,,,,,328186-2,Indian Fern J.,urn:lsid:ipni.org:publications:4025-2,2024,2024 [30 Dec 2024],[30 Dec 2024],M.Patel & H.K.Goswami,spec.,Indian Fern J. 41(2): 26. 2024 [30 Dec 2024] ,,"[english] Etymology: 'Plants grow on the slopes of hills on Bhimbetka'. Epithet treated as non-correctible geographical name, or perhaps arbitrarily formed (i.e. not correctible to 'bhimae').",,,11,bhimii,,,f,t,,"holotype herb. Soc. Bionaturalists, Bhopal;isotype herb. Bapalal Vaidya Bot. Res. Centre",,,,,H.K.Goswami@20005422-1@2@aut$M.Patel@20020204-2@1@aut,,,tax. nov.,,1.1,f,isoetes~bhimii,isoetaceaeisoetes~bhimii~,100,wfo-1000083092,,species,,,,
urn:lsid:ipni.org:names:77365198-1,D.L.Fu & H.Fu,,,,,,12(2): 96,,,,,,,,,,,,08/07/2025 14:42,08/07/2025 14:44,,,Poaceae,Phyllostachys indica,Phyllostachys indica,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu & H.Fu,spec.,Amer. J. Agric. Forest. 12(2): 96. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,77150358-1,,9,indica,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$H.Fu@20087765-1@2@aut,,,nom. nov.,,1.2,f,phyllostachys~indica,poaceaephyllostachys~indica~,101,wfo-1000083093,,species,,,,
urn:lsid:ipni.org:names:77365199-1,D.L.Fu & H.Fu,,,,,,12(2): 96,,,,,,,,,,,,08/07/2025 14:44,08/07/2025 14:44,,,Poaceae,Phyllostachys jianghuana,Phyllostachys jianghuana,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu & H.Fu,spec.,Amer. J. Agric. Forest. 12(2): 96. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,900118-1,,9,jianghuana,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$H.Fu@20087765-1@2@aut,,,nom. nov.,,1.1,f,phyllostachys~jianghuana,poaceaephyllostachys~jianghuana~,102,wfo-1000083094,,species,,,,
urn:lsid:ipni.org:names:77365200-1,D.L.Fu & H.Fu,,,,,,12(2): 96,,,,,,,,,,,,08/07/2025 14:45,08/07/2025 14:45,,,Poaceae,Phyllostachys jianyangensis,Phyllostachys jianyangensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu & H.Fu,spec.,Amer. J. Agric. Forest. 12(2): 96. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,905552-1,,9,jianyangensis,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$H.Fu@20087765-1@2@aut,,,nom. nov.,,1.1,f,phyllostachys~jianyangensis,poaceaephyllostachys~jianyangensis~,103,wfo-1000083095,,species,,,,
urn:lsid:ipni.org:names:77365201-1,D.L.Fu & H.Fu,,,,,,12(2): 96,,,,,,,,,,,,08/07/2025 14:47,08/07/2025 14:47,,,Poaceae,Phyllostachys jiuwanshanensis,Phyllostachys jiuwanshanensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu & H.Fu,spec.,Amer. J. Agric. Forest. 12(2): 96. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,904224-1,,9,jiuwanshanensis,,,f,t,,,,,,,H.Fu@20087765-1@2@aut$D.L.Fu@20004429-2@1@aut,,,nom. nov.,,1.1,f,phyllostachys~jiuwanshanensis,poaceaephyllostachys~jiuwanshanensis~,104,wfo-1000083096,,species,,,,
